0,8,Noo,jing,wei
2018-03-31 23:59:59,,,,
121.56029199999999,,,,
,2018-04-01 00:00:03,49.0,121.44816200000001,31.221362
,2018-04-01 00:00:13,49.0,121.44816200000001,31.221362
,2018-04-01 00:00:33,49.0,121.44816200000001,31.221362
,2018-04-01 00:00:43,49.0,121.44816200000001,31.221362
,2018-04-01 00:00:53,49.0,121.44815700000001,31.221358000000002
,2018-04-01 00:00:11,52.0,121.421048,31.264673
,2018-04-01 00:00:21,52.0,121.421048,31.264673
,2018-04-01 00:00:41,52.0,121.421048,31.264673
,2018-04-01 00:00:51,52.0,121.421048,31.264673
,2018-04-01 00:01:00,52.0,121.421047,31.264671999999997
,2018-04-01 00:00:09,55.0,121.324568,31.1662
,2018-04-01 00:00:19,55.0,121.324542,31.166202000000002
,2018-04-01 00:00:39,55.0,121.324482,31.166213
,2018-04-01 00:00:49,55.0,121.324477,31.166218
,2018-04-01 00:00:59,55.0,121.32448500000001,31.166215
,2018-04-01 00:00:05,62.0,121.41934499999999,31.154420000000002
,2018-04-01 00:00:15,62.0,121.41921299999998,31.154313000000002
,2018-04-01 00:00:35,62.0,121.417805,31.15292
,2018-04-01 00:00:45,62.0,121.416905,31.152075
,2018-04-01 00:00:55,62.0,121.41603500000001,31.151125
,2018-04-01 00:00:09,67.0,121.46965,31.276621999999996
,2018-04-01 00:00:19,67.0,121.46965,31.276621999999996
,2018-04-01 00:00:39,67.0,121.469647,31.276615000000003
,2018-04-01 00:00:49,67.0,121.469647,31.276615000000003
,2018-04-01 00:00:59,67.0,121.469647,31.276615000000003
,2018-04-01 00:00:05,72.0,121.346538,31.281722
,2018-04-01 00:00:15,72.0,121.346538,31.281723
,2018-04-01 00:00:35,72.0,121.34653999999999,31.281727000000004
,2018-04-01 00:00:45,72.0,121.346542,31.281723
,2018-04-01 00:00:55,72.0,121.34654499999999,31.28172
,2018-04-01 00:00:05,77.0,121.36888700000002,31.261202
,2018-04-01 00:00:15,77.0,121.36888700000002,31.261202
,2018-04-01 00:00:35,77.0,121.36888700000002,31.261202
,2018-04-01 00:00:45,77.0,121.36888799999998,31.261202
,2018-04-01 00:00:55,77.0,121.36888799999998,31.261202
,2018-04-01 00:00:03,87.0,121.386693,31.332403000000003
,2018-04-01 00:00:13,87.0,121.386693,31.332403000000003
,2018-04-01 00:00:33,87.0,121.386693,31.332403000000003
,2018-04-01 00:00:43,87.0,121.386693,31.332403000000003
,2018-04-01 00:00:53,87.0,121.386692,31.332397999999998
,2018-04-01 00:00:03,93.0,121.362435,31.334297999999997
,2018-04-01 00:00:13,93.0,121.362435,31.334297999999997
,2018-04-01 00:00:33,93.0,121.362435,31.334297999999997
,2018-04-01 00:00:43,93.0,121.362435,31.334297999999997
,2018-04-01 00:00:53,93.0,121.36243999999999,31.334302
,2018-04-01 00:00:04,94.0,121.35946000000001,31.230968
,2018-04-01 00:00:14,94.0,121.359478,31.230992999999998
,2018-04-01 00:00:34,94.0,121.359495,31.231002
,2018-04-01 00:00:44,94.0,121.359477,31.230975
,2018-04-01 00:00:54,94.0,121.35946299999999,31.230971999999998
,2018-04-01 00:00:06,95.0,121.419625,31.290028000000003
,2018-04-01 00:00:17,95.0,121.417728,31.289902
,2018-04-01 00:00:36,95.0,121.41538999999999,31.289796999999997
,2018-04-01 00:00:47,95.0,121.41538999999999,31.289796999999997
,2018-04-01 00:00:56,95.0,121.41538999999999,31.289796999999997
,2018-04-01 00:00:07,109.0,121.595555,31.268817
,2018-04-01 00:00:17,109.0,121.595555,31.268817
,2018-04-01 00:00:37,109.0,121.595555,31.268808
,2018-04-01 00:00:47,109.0,121.595555,31.268808
,2018-04-01 00:00:57,109.0,121.595555,31.268808
,2018-04-01 00:00:06,111.0,121.58254699999999,31.087937
,2018-04-01 00:00:16,111.0,121.582548,31.087934999999998
,2018-04-01 00:00:36,111.0,121.582553,31.087932000000002
,2018-04-01 00:00:46,111.0,121.582558,31.08793
,2018-04-01 00:00:56,111.0,121.58256200000001,31.087928
,2018-04-01 00:00:07,126.0,121.407797,31.301848
,2018-04-01 00:00:17,126.0,121.407797,31.301848
,2018-04-01 00:00:37,126.0,121.40778999999999,31.301852
,2018-04-01 00:00:47,126.0,121.40778999999999,31.301852
,2018-04-01 00:00:57,126.0,121.40778999999999,31.301852
,2018-04-01 00:00:06,129.0,121.512902,31.031838
,2018-04-01 00:00:16,129.0,121.51291499999999,31.031847999999997
,2018-04-01 00:00:36,129.0,121.51296299999998,31.031834999999997
,2018-04-01 00:00:46,129.0,121.51298500000001,31.031828000000004
,2018-04-01 00:00:56,129.0,121.51301799999999,31.031816999999997
,2018-04-01 00:00:06,133.0,121.29727199999999,31.172884999999997
,2018-04-01 00:00:16,133.0,121.29727199999999,31.172884999999997
,2018-04-01 00:00:36,133.0,121.29726799999999,31.172884999999997
,2018-04-01 00:00:46,133.0,121.29726799999999,31.172884999999997
,2018-04-01 00:00:56,133.0,121.29726799999999,31.172884999999997
,2018-04-01 00:00:09,146.0,121.417773,31.371058
,2018-04-01 00:00:19,146.0,121.417773,31.371058
,2018-04-01 00:00:39,146.0,121.417775,31.371057
,2018-04-01 00:00:49,146.0,121.417775,31.371057
,2018-04-01 00:00:59,146.0,121.417775,31.371057
,2018-04-01 00:00:03,147.0,121.377958,31.278977
,2018-04-01 00:00:13,147.0,121.37786299999999,31.278932
,2018-04-01 00:00:34,147.0,121.37786299999999,31.278932
,2018-04-01 00:00:44,147.0,121.37786299999999,31.278932
,2018-04-01 00:00:54,147.0,121.37786299999999,31.278932
,2018-04-01 00:00:07,148.0,121.52573799999999,31.125992
,2018-04-01 00:00:17,148.0,121.52573799999999,31.125992
,2018-04-01 00:00:37,148.0,121.52573799999999,31.125992
,2018-04-01 00:00:47,148.0,121.52573799999999,31.125992
,2018-04-01 00:00:57,148.0,121.52573799999999,31.125992
,2018-04-01 00:00:10,150.0,121.40148300000001,31.310902000000002
,2018-04-01 00:00:20,150.0,121.40148300000001,31.310902000000002
,2018-04-01 00:00:40,150.0,121.40148300000001,31.310902000000002
,2018-04-01 00:00:50,150.0,121.40148300000001,31.310902000000002
,2018-04-01 00:01:00,150.0,121.40148300000001,31.310902000000002
,2018-04-01 00:00:10,155.0,121.54620200000001,31.204946999999997
,2018-04-01 00:00:20,155.0,121.546203,31.20495
,2018-04-01 00:00:40,155.0,121.54620800000001,31.204953000000003
,2018-04-01 00:00:50,155.0,121.54620800000001,31.204954999999998
,2018-04-01 00:01:00,155.0,121.54621200000001,31.204954999999998
,2018-04-01 00:00:10,169.0,121.39066299999999,31.17785
,2018-04-01 00:00:20,169.0,121.39066299999999,31.17785
,2018-04-01 00:00:40,169.0,121.39066799999999,31.177847999999997
,2018-04-01 00:00:50,169.0,121.39066799999999,31.177847999999997
,2018-04-01 00:01:00,169.0,121.39066799999999,31.177847999999997
,2018-04-01 00:00:10,170.0,121.34888500000001,31.254725
,2018-04-01 00:00:20,170.0,121.34801499999999,31.253018
,2018-04-01 00:00:40,170.0,121.34637,31.249817999999998
,2018-04-01 00:00:50,170.0,121.34558999999999,31.248272999999998
,2018-04-01 00:01:00,170.0,121.344952,31.247015
,2018-04-01 00:00:09,178.0,121.31330200000001,31.241366999999997
,2018-04-01 00:00:18,178.0,121.31329699999999,31.241363
,2018-04-01 00:00:39,178.0,121.31329699999999,31.241363
,2018-04-01 00:00:48,178.0,121.31329699999999,31.241363
,2018-04-01 00:00:59,178.0,121.31329699999999,31.241363
,2018-04-01 00:00:11,190.0,121.54691499999998,31.18078
,2018-04-01 00:00:21,190.0,121.54691499999998,31.18078
,2018-04-01 00:00:41,190.0,121.54691499999998,31.180782
,2018-04-01 00:00:51,190.0,121.54691499999998,31.180782
,2018-04-01 00:01:01,190.0,121.54691499999998,31.180782
,2018-04-01 00:00:11,192.0,121.575677,31.275221999999996
,2018-04-01 00:00:21,192.0,121.575677,31.275216999999998
,2018-04-01 00:00:41,192.0,121.575677,31.275216999999998
,2018-04-01 00:00:51,192.0,121.575677,31.275216999999998
,2018-04-01 00:01:01,192.0,121.575677,31.275216999999998
,2018-03-31 23:59:17,199.0,121.448173,31.183253000000004
,2018-03-31 23:59:27,199.0,121.448177,31.183255
,2018-04-01 00:00:08,203.0,121.45701499999998,31.234687
,2018-04-01 00:00:18,203.0,121.45701499999998,31.234687
,2018-04-01 00:00:38,203.0,121.45701499999998,31.234687
,2018-04-01 00:00:48,203.0,121.457008,31.234685
,2018-04-01 00:00:58,203.0,121.457008,31.234685
,2018-04-01 00:00:02,211.0,121.42278,30.986827
,2018-04-01 00:00:12,211.0,121.42278,30.986827
,2018-04-01 00:00:32,211.0,121.42278,30.986827
,2018-04-01 00:00:42,211.0,121.42278,30.986827
,2018-04-01 00:00:52,211.0,121.42278700000001,30.986822999999998
,2018-04-01 00:00:04,214.0,121.538478,31.144623
,2018-04-01 00:00:14,214.0,121.538478,31.144623
,2018-04-01 00:00:34,214.0,121.538478,31.144623
,2018-04-01 00:00:44,214.0,121.538478,31.144623
,2018-04-01 00:00:54,214.0,121.538475,31.144623
,2018-04-01 00:00:04,215.0,121.38501000000001,31.292408000000002
,2018-04-01 00:00:14,215.0,121.38501000000001,31.292408000000002
,2018-04-01 00:00:34,215.0,121.38501000000001,31.292408000000002
,2018-04-01 00:00:44,215.0,121.38501000000001,31.292408000000002
,2018-04-01 00:00:54,215.0,121.38500800000001,31.292407
,2018-04-01 00:00:05,219.0,121.32423999999999,31.166259999999998
